"ds_id","monitoring_network","subregion_id","year","stage2_tier","has_carbon","has_biovolume","has_abundance","has_chlorophyll","has_taxonomy","potential_convertibility_state"
"DS12","CPR_SURVEY","outside_or_invalid",1986,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1987,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1988,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1989,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1990,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1991,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1992,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1993,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1994,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1995,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1996,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1997,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1998,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",1999,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2000,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2001,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2002,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2003,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2004,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2005,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2006,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2007,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2008,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2009,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2010,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2011,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2012,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2013,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2014,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2015,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2016,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2017,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2018,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2019,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","outside_or_invalid",2020,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1946,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1947,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1948,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1949,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1950,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1951,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1952,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1953,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1954,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1955,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1956,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1957,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1958,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1959,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1960,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1961,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1962,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1963,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1964,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1965,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1966,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1967,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1968,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1969,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1970,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1971,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1972,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1973,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1974,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1975,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1976,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1977,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1978,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1979,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1980,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1981,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1982,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1983,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1984,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1988,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1989,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1990,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1991,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1992,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1993,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1994,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1995,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1996,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1997,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1998,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",1999,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2000,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2001,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2002,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2003,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2004,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2005,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2006,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2007,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2008,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2009,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2010,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2011,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2012,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2013,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2014,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2015,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2016,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2017,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2018,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2019,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","skagerrak_kattegat",2020,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1946,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1947,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1948,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1949,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1950,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1951,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1952,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1953,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1954,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1955,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1956,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1957,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1958,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1959,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1960,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1961,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1962,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1963,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1964,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1965,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1966,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1967,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1968,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1969,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1970,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1971,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1972,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1973,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1974,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1975,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1976,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1977,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1978,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1979,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1980,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1981,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1982,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1983,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1984,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1985,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1986,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1987,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1988,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1989,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1990,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1991,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1992,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1993,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1994,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1995,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1996,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1997,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1998,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",1999,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2000,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2001,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2002,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2003,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
