"ds_id","monitoring_network","subregion_id","method_epoch","year","season","sample_count","unique_sampling_days","sampled_months","target_bloom_season_adequacy"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1972,"summer",1234,72,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1972,"winter",879,65,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1973,"autumn",932,53,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1973,"spring",849,63,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1973,"summer",1176,69,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1973,"winter",636,54,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1974,"autumn",683,49,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1974,"spring",815,63,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1974,"summer",897,52,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1974,"winter",671,61,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1975,"autumn",829,60,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1975,"spring",696,65,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1975,"summer",875,58,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1975,"winter",519,41,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1976,"autumn",800,56,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1976,"spring",847,62,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1976,"summer",719,57,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1976,"winter",647,57,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1977,"autumn",758,56,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1977,"spring",726,54,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1977,"summer",564,47,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1977,"winter",665,48,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1978,"autumn",609,49,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1978,"spring",622,43,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1978,"summer",404,38,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1978,"winter",451,46,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1979,"autumn",646,50,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1979,"spring",582,46,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1979,"summer",639,53,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1979,"winter",372,47,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1980,"autumn",700,56,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1980,"spring",534,51,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1980,"summer",586,46,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1980,"winter",236,33,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1981,"autumn",502,50,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1981,"spring",427,51,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1981,"summer",526,50,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1981,"winter",288,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1982,"autumn",473,43,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1982,"spring",536,52,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1982,"summer",592,48,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1982,"winter",327,40,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1983,"autumn",533,50,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1983,"spring",559,60,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1983,"summer",638,54,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1983,"winter",328,36,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1984,"autumn",455,44,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1984,"spring",594,57,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1984,"summer",652,51,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1984,"winter",366,37,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1985,"autumn",528,49,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1985,"spring",511,52,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1985,"summer",542,50,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1985,"winter",308,33,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1986,"autumn",505,52,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1986,"spring",664,54,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1986,"summer",555,50,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1986,"winter",284,33,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1987,"autumn",321,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1987,"spring",317,34,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1987,"summer",284,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1987,"winter",190,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1988,"autumn",241,24,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1988,"spring",257,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1988,"summer",291,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1988,"winter",182,23,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1989,"autumn",337,39,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1989,"spring",289,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1989,"summer",276,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1989,"winter",173,24,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1990,"autumn",330,37,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1990,"spring",277,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1990,"summer",310,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1990,"winter",203,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1991,"autumn",560,47,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1991,"spring",546,46,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1991,"summer",539,45,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1991,"winter",227,36,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1992,"autumn",636,47,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1992,"spring",416,46,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1992,"summer",523,49,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1992,"winter",542,54,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1993,"autumn",582,46,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1993,"spring",585,60,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1993,"summer",752,56,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1993,"winter",471,49,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1994,"autumn",705,58,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1994,"spring",654,55,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1994,"summer",657,43,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1994,"winter",492,47,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1995,"autumn",682,44,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1995,"spring",696,48,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1995,"summer",714,51,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1995,"winter",515,45,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1996,"autumn",573,46,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1996,"spring",557,49,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1996,"summer",380,38,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1996,"winter",430,40,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1997,"autumn",851,58,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1997,"spring",779,64,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1997,"summer",710,53,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1997,"winter",568,47,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1998,"autumn",704,38,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1998,"spring",923,53,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1998,"summer",820,44,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1998,"winter",655,46,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1999,"autumn",783,42,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1999,"spring",943,62,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1999,"summer",758,49,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1999,"winter",642,52,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2000,"autumn",987,54,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2000,"spring",885,63,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2000,"summer",723,45,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2000,"winter",663,47,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2001,"autumn",865,55,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2001,"spring",913,44,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2001,"summer",998,54,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2001,"winter",669,48,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2002,"autumn",1127,73,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2002,"spring",830,51,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2002,"summer",939,62,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2002,"winter",1024,53,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2003,"autumn",1012,57,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2003,"spring",1145,60,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2003,"summer",1128,59,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2003,"winter",753,50,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2004,"autumn",1030,64,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2004,"spring",969,61,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2004,"summer",1277,71,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2004,"winter",741,61,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2005,"autumn",977,65,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2005,"spring",1067,67,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2005,"summer",1192,75,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2005,"winter",760,61,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2006,"autumn",1177,72,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2006,"spring",1178,69,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2006,"summer",981,57,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2006,"winter",766,57,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2007,"autumn",582,46,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2007,"spring",913,60,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2007,"summer",829,55,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2007,"winter",587,53,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2008,"autumn",1090,66,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2008,"spring",707,50,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2008,"summer",1046,67,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2008,"winter",572,42,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2009,"autumn",969,57,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2009,"spring",847,56,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2009,"summer",948,61,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2009,"winter",825,57,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2010,"autumn",1077,62,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2010,"spring",1022,61,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2010,"summer",958,60,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2010,"winter",686,50,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2011,"autumn",937,61,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2011,"spring",1082,62,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2011,"summer",1175,64,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2011,"winter",730,56,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2012,"autumn",1022,54,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2012,"spring",1039,67,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2012,"summer",1287,68,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2012,"winter",715,43,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2013,"autumn",1126,66,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2013,"spring",1106,69,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2013,"summer",1370,69,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2013,"winter",1082,64,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2014,"autumn",1094,70,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2014,"spring",1096,64,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2014,"summer",1117,63,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2014,"winter",851,58,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2015,"autumn",915,59,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2015,"spring",784,51,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2015,"summer",1030,66,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2015,"winter",796,53,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2016,"autumn",911,54,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2016,"spring",971,62,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2016,"summer",1013,59,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2016,"winter",818,56,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2017,"autumn",751,64,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2017,"spring",682,58,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2017,"summer",909,56,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2017,"winter",629,52,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2018,"autumn",857,59,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2018,"spring",843,58,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2018,"summer",821,58,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2018,"winter",499,49,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2019,"autumn",871,56,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2019,"spring",826,60,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2019,"summer",819,52,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2019,"winter",531,43,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2020,"autumn",357,26,2,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2020,"spring",334,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2020,"summer",495,36,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2020,"winter",296,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1946,"autumn",1,1,1,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1946,"spring",2,1,1,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1946,"summer",3,2,2,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1947,"autumn",5,2,2,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1947,"spring",1,1,1,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1947,"summer",13,5,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1947,"winter",6,2,2,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1948,"autumn",17,4,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1948,"spring",9,6,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1948,"summer",17,4,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1948,"winter",6,3,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1949,"autumn",10,5,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1949,"spring",5,2,1,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1949,"summer",10,5,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1949,"winter",7,2,2,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1950,"autumn",7,3,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1950,"spring",9,6,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1950,"summer",7,2,2,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1950,"winter",6,2,2,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1951,"autumn",12,6,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1951,"spring",11,4,2,"not_assessed_until_stage4_design"
