"ds_id","monitoring_network","subregion_id","method_epoch","year","first_date","last_date","sample_count","unique_sampling_days","sampled_months","sampled_seasons","median_gap_days","gap_p90_days","longest_gap_days","supports_daily","supports_3_day","supports_7_day","supports_cadence_matched","adequacy_state"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2006,"2006-01-05","2006-12-28",164,36,12,4,7,21,28,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2007,"2007-01-10","2007-12-27",111,44,12,4,7,14,27,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2008,"2008-01-07","2008-12-23",159,87,12,4,3.5,8.5,14,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2009,"2009-01-07","2009-12-22",183,75,12,4,4,12.7,15,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2010,"2010-01-18","2010-12-21",270,79,12,4,3,7.3,26,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2011,"2011-01-19","2011-12-20",325,86,12,4,3,7,20,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2012,"2012-01-09","2012-12-18",287,81,12,4,2,11,20,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2013,"2013-01-14","2013-12-18",288,86,12,4,2,11,22,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2014,"2014-01-13","2014-12-16",345,86,12,4,2,8,21,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2015,"2015-01-12","2015-12-15",316,89,12,4,2,9,13,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2016,"2016-01-11","2016-12-20",321,94,12,4,3,7,20,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2017,"2017-01-10","2017-12-19",389,93,12,4,1,8,20,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2018,"2018-01-08","2018-12-12",305,85,12,4,2,11,24,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","outside_or_invalid","unknown_not_harmonized",2019,"2019-01-07","2019-12-19",271,96,12,4,2,7,18,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2000,"2000-01-22","2000-12-12",206,48,12,4,6,13.4,23,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2001,"2001-01-09","2001-12-12",253,59,12,4,6,13.3,15,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2002,"2002-01-12","2002-12-18",281,63,12,4,5,11.8,18,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2003,"2003-01-13","2003-12-10",406,82,12,4,4,7,14,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2004,"2004-01-12","2004-12-09",351,91,12,4,2,7.20000000000002,16,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2005,"2005-01-11","2005-12-15",389,90,12,4,3,7,15,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2006,"2006-01-03","2006-12-19",371,90,12,4,4,7,15,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2007,"2007-01-08","2007-12-17",306,75,12,4,4,9.7,21,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2008,"2008-01-14","2008-12-11",307,77,12,4,2,11,20,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2009,"2009-01-07","2009-12-14",242,77,12,4,4,10,14,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2010,"2010-01-12","2010-12-15",283,65,12,4,4,12,28,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2011,"2011-01-10","2011-12-21",499,94,12,4,2,8,19,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2012,"2012-01-08","2012-12-22",377,86,12,4,4,8,16,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2013,"2013-01-07","2013-12-18",338,86,12,4,2,9,20,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2014,"2014-01-07","2014-12-09",274,58,12,4,5,13,22,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2015,"2015-01-12","2015-12-11",297,65,12,4,4,12.4,19,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2016,"2016-01-11","2016-12-13",326,85,12,4,3,8,14,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2017,"2017-01-09","2017-12-19",297,84,12,4,2,9.8,18,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2018,"2018-01-10","2018-12-20",308,83,12,4,2,10.9,23,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","skagerrak_kattegat","unknown_not_harmonized",2019,"2019-01-07","2019-12-17",282,77,12,4,3,11,14,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2000,"2000-01-06","2000-12-27",51,51,12,4,7,10,11,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2001,"2001-01-05","2001-12-31",45,45,12,4,7,13.1,28,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2002,"2002-01-07","2002-12-17",44,44,12,4,7,9,27,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2003,"2003-01-06","2003-12-29",53,51,12,4,7,9.1,13,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2004,"2004-01-05","2004-12-20",49,46,12,4,7,10.2,20,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2005,"2005-01-13","2005-12-12",45,45,12,4,7,10,14,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2006,"2006-01-04","2006-12-18",47,47,12,4,7,10,15,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2007,"2007-01-10","2007-12-17",46,46,12,4,7,10,16,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2008,"2008-01-07","2008-12-16",97,58,12,4,6,8,14,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2009,"2009-01-06","2009-12-21",197,98,12,4,3,7,9,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2010,"2010-01-08","2010-12-30",108,70,12,4,6,9,14,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2011,"2011-01-07","2011-12-19",178,74,12,4,5,8,16,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2012,"2012-01-09","2012-12-17",157,69,12,4,5,9,21,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2013,"2013-01-07","2013-12-17",162,74,12,4,5,7.8,16,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2014,"2014-01-09","2014-12-22",196,83,12,4,5,7,17,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2015,"2015-01-19","2015-12-24",197,87,12,4,3,7,27,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2016,"2016-01-11","2016-12-19",214,92,12,4,4,7,15,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2017,"2017-01-05","2017-12-19",155,67,12,4,5.5,8.5,20,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2018,"2018-01-11","2018-12-18",241,71,12,4,4,11.1,15,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS11","VLIZ_LIFEWATCH","southern_and_central_north_sea","unknown_not_harmonized",2019,"2019-01-07","2019-12-18",244,78,12,4,5,7.40000000000001,15,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1946,"1946-06-21","1946-12-17",88,18,7,3,7,18.2,48,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1947,"1947-01-18","1947-12-19",185,39,12,4,3,22.2,41,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1948,"1948-01-07","1948-12-18",581,70,12,4,1,16,33,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1949,"1949-01-08","1949-12-31",644,76,12,4,1,15.6,22,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1950,"1950-01-01","1950-12-26",868,98,12,4,1,10,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1951,"1951-01-09","1951-12-28",875,108,12,4,1,9.40000000000001,28,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1952,"1952-01-01","1952-12-25",1060,118,12,4,1,8,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1953,"1953-01-08","1953-12-31",883,101,12,4,1,12,29,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1954,"1954-01-01","1954-12-31",757,89,12,4,1,14.3,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1955,"1955-01-01","1955-12-29",1251,149,12,4,1,6.30000000000001,22,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1956,"1956-01-08","1956-12-23",987,125,12,4,1,10.7,19,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1957,"1957-01-10","1957-12-31",1699,178,12,4,1,4.40000000000001,17,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1958,"1958-01-01","1958-12-30",1334,149,12,4,1,6,19,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1959,"1959-01-09","1959-12-31",1782,181,12,4,1,4,20,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1960,"1960-01-01","1960-12-31",1765,193,12,4,1,4,17,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1961,"1961-01-01","1961-12-31",2218,203,12,4,1,4,15,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1962,"1962-01-02","1962-12-31",3307,242,12,4,1,3,10,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1963,"1963-01-01","1963-12-30",3124,247,12,4,1,3,13,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1964,"1964-01-01","1964-12-31",3585,264,12,4,1,2,8,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1965,"1965-01-06","1965-12-29",3736,264,12,4,1,2,8,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1966,"1966-01-07","1966-12-31",3749,257,12,4,1,3,9,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1967,"1967-01-01","1967-12-29",4054,276,12,4,1,2,6,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1968,"1968-01-04","1968-12-31",3631,251,12,4,1,3,12,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1969,"1969-01-01","1969-12-29",4091,253,12,4,1,3,8,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1970,"1970-01-05","1970-12-31",4252,264,12,4,1,2,7,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1971,"1971-01-01","1971-12-29",4001,265,12,4,1,3,7,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1972,"1972-01-04","1972-12-28",4142,268,12,4,1,2,10,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1973,"1973-01-02","1973-12-31",3593,239,12,4,1,3,10,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1974,"1974-01-01","1974-12-31",3066,225,12,4,1,3,11,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1975,"1975-01-05","1975-12-31",2919,224,12,4,1,3,17,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1976,"1976-01-01","1976-12-22",3013,232,12,4,1,3,10,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1977,"1977-01-01","1977-12-30",2713,205,12,4,1,4,14,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1978,"1978-01-02","1978-12-31",2086,176,12,4,1,4,15,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1979,"1979-01-01","1979-12-31",2239,196,12,4,1,4,14,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1980,"1980-01-02","1980-12-30",2056,186,12,4,1,4.59999999999999,32,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1981,"1981-01-09","1981-12-31",1743,181,12,4,1,4.09999999999999,13,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1982,"1982-01-01","1982-12-31",1928,183,12,4,1,4,20,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1983,"1983-01-01","1983-12-31",2058,200,12,4,1,4,12,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1984,"1984-01-06","1984-12-31",2067,189,12,4,1,4,16,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1985,"1985-01-01","1985-12-22",1889,184,12,4,1,4,13,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1986,"1986-01-10","1986-12-31",2008,189,12,4,1,4,14,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1987,"1987-01-01","1987-12-26",1112,123,12,4,1,7.90000000000001,18,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1988,"1988-01-23","1988-12-26",971,102,12,4,1,11,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1989,"1989-01-17","1989-12-31",1075,121,12,4,1,7.20000000000002,23,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1990,"1990-01-01","1990-12-31",1120,127,12,4,1,7,18,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1991,"1991-01-01","1991-12-29",1872,174,12,4,1,4.80000000000001,14,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1992,"1992-01-02","1992-12-31",2117,196,12,4,1,4.59999999999999,15,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1993,"1993-01-02","1993-12-27",2390,211,12,4,1,4,12,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1994,"1994-01-08","1994-12-31",2508,203,12,4,1,4,11,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1995,"1995-01-01","1995-12-29",2607,188,12,4,1,5,12,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1996,"1996-01-12","1996-12-26",1940,173,12,4,1,5,16,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1997,"1997-01-04","1997-12-24",2908,222,12,4,1,3,11,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1998,"1998-01-03","1998-12-18",3102,181,12,4,1,3,17,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",1999,"1999-01-01","1999-12-22",3126,205,12,4,1,4,12,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2000,"2000-01-03","2000-12-28",3258,209,12,4,1,4,10,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2001,"2001-01-05","2001-12-27",3445,201,12,4,1,4,15,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2002,"2002-01-08","2002-12-28",3920,239,12,4,1,2,15,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2003,"2003-01-17","2003-12-28",4038,226,12,4,1,2.59999999999999,13,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2004,"2004-01-02","2004-12-31",4017,257,12,4,1,2,12,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2005,"2005-01-01","2005-12-31",3996,268,12,4,1,2,8,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2006,"2006-01-01","2006-12-31",4102,255,12,4,1,2,10,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2007,"2007-01-01","2007-12-25",2911,214,12,4,1,3,13,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2008,"2008-01-04","2008-12-31",3415,225,12,4,1,2,20,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2009,"2009-01-01","2009-12-28",3589,231,12,4,1,2,16,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2010,"2010-01-01","2010-12-29",3743,233,12,4,1,3,10,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2011,"2011-01-07","2011-12-31",3924,243,12,4,1,2.90000000000001,9,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2012,"2012-01-01","2012-12-20",4063,232,12,4,1,2,15,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2013,"2013-01-03","2013-12-31",4684,268,12,4,1,2,11,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2014,"2014-01-01","2014-12-31",4158,255,12,4,1,2.70000000000002,9,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2015,"2015-01-01","2015-12-31",3525,229,12,4,1,3,11,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
